Date;Biomasse;Gaz;Charbon;Fioul;Hydraulique STEP;Hydraulique fil de l'eau / éclusée;Hydraulique lacs;Nucléaire;Solaire;Déchets;Éolien terrestre;Total
2015-08-02 21:00:00;227;709;12;122;1248;3348;917;43855;43;215;1385;52081
2015-08-02 22:00:00;227;745;12;120;1667;3365;1138;43702;32;216;1756;52980
2015-08-02 23:00:00;227;747;12;119;1107;3320;1027;43767;24;217;2037;52604
2015-08-03 00:00:00;227;747;12;119;-476;2993;685;42205;25;216;2206;48959
2015-08-03 01:00:00;227;750;12;121;-1723;3053;655;40074;24;220;2401;45814
2015-08-03 02:00:00;227;753;12;122;-1958;2892;515;39595;24;222;2597;45001
2015-08-03 03:00:00;227;754;12;124;-2194;2802;285;39363;25;222;2569;44189
2015-08-03 04:00:00;227;752;12;123;-2120;2719;279;39358;31;219;2443;44043
2015-08-03 05:00:00;227;747;12;123;-1960;2797;385;40283;28;218;2219;45079
2015-08-03 06:00:00;227;747;12;123;-313;2934;535;42506;58;221;1902;48952
2015-08-03 07:00:00;227;743;12;125;439;2962;897;43748;292;222;1479;51146
2015-08-03 08:00:00;227;751;12;124;492;3321;1018;44565;959;223;1120;52812
2015-08-03 09:00:00;227;757;12;125;784;3269;941;44788;1898;223;899;53923
2015-08-03 10:00:00;227;743;12;125;654;3174;875;44837;2734;222;885;54488
2015-08-03 11:00:00;227;714;12;125;579;3209;860;44728;3292;215;916;54877
2015-08-03 12:00:00;227;720;12;125;1041;3075;666;44788;3594;215;914;55377
2015-08-03 13:00:00;227;727;12;124;567;3142;791;44681;3735;214;947;55167
2015-08-03 14:00:00;227;738;12;124;-119;3187;1038;44778;3728;206;964;54883
2015-08-03 15:00:00;226;739;12;123;-115;3234;808;44209;3541;205;1032;54014
2015-08-03 16:00:00;226;741;12;123;258;3464;799;44296;3063;207;1106;54295
2015-08-03 17:00:00;225;747;12;124;788;3633;1054;44742;2352;214;1110;55001
2015-08-03 18:00:00;224;756;12;124;1773;3871;1441;44873;1485;216;1136;55911
2015-08-03 19:00:00;225;757;12;124;2052;3834;1945;45003;674;208;1170;56004
2015-08-03 20:00:00;225;756;12;125;1211;3799;1560;44807;195;208;1232;54130
2015-08-03 21:00:00;226;752;12;124;900;3652;1358;44701;38;208;1412;53383
2015-08-03 22:00:00;227;761;12;124;1345;3627;1072;44493;32;216;1678;53587
2015-08-03 23:00:00;222;752;12;124;778;3426;892;44464;33;217;1969;52889
2015-08-04 00:00:00;211;734;12;121;-882;3112;690;43855;34;219;2157;50263
2015-08-04 01:00:00;211;746;12;120;-1956;2966;587;42550;35;222;2142;47635
2015-08-04 02:00:00;211;741;12;118;-2324;3007;524;42408;34;222;2126;47079
2015-08-04 03:00:00;211;718;12;119;-2529;2951;363;42049;30;225;1967;46116
2015-08-04 04:00:00;211;500;12;119;-2525;2898;398;41753;33;208;2141;45748
2015-08-04 05:00:00;214;501;12;119;-2663;2929;447;42048;33;202;2362;46204
2015-08-04 06:00:00;223;501;12;121;-1471;2986;627;43141;52;203;2276;48671
2015-08-04 07:00:00;227;721;12;123;151;3078;826;43521;182;202;2080;51123
2015-08-04 08:00:00;227;755;12;123;970;3208;1178;44320;543;200;1587;53123
2015-08-04 09:00:00;227;747;12;122;1440;3222;1387;44499;1023;206;1682;54567
2015-08-04 10:00:00;227;772;12;125;1171;3250;1390;44992;1569;208;1732;55448
2015-08-04 11:00:00;226;793;12;124;1001;3395;1413;45260;2051;207;1845;56327
2015-08-04 12:00:00;227;791;12;122;778;3478;1475;45157;2422;208;1966;56636
2015-08-04 13:00:00;227;795;12;122;611;3440;1200;44431;2690;208;2035;55771
2015-08-04 14:00:00;226;790;12;122;54;3364;1002;44250;2849;210;2135;55014
2015-08-04 15:00:00;227;751;12;121;-406;3304;812;44249;2701;207;2156;54134
2015-08-04 16:00:00;227;624;12;122;-54;3387;793;43975;2506;207;2110;53909
2015-08-04 17:00:00;227;631;12;121;724;3497;985;44256;2038;213;1909;54613
2015-08-04 18:00:00;227;711;12;123;1147;3657;1394;44545;1427;218;1718;55179
2015-08-04 19:00:00;227;733;12;122;1357;3623;2049;44029;692;220;1400;54464
2015-08-04 20:00:00;227;733;12;123;1526;3515;1549;44040;207;221;1026;53179
2015-08-04 21:00:00;227;723;12;121;1205;3551;1012;43808;53;217;864;51793
2015-08-04 22:00:00;227;728;12;139;1212;3541;1464;44128;42;213;840;52546
2015-08-04 23:00:00;227;749;12;139;830;3404;1387;44128;35;216;823;51950
2015-08-05 00:00:00;227;733;12;139;-487;3118;990;43336;36;216;787;49107
2015-08-05 01:00:00;227;740;12;139;-1800;2811;758;43518;36;212;835;47488
2015-08-05 02:00:00;227;726;12;138;-2209;2695;586;43227;36;211;899;46548
2015-08-05 03:00:00;227;728;12;136;-2590;2692;555;42545;36;213;947;45501
2015-08-05 04:00:00;227;730;12;135;-2385;2723;493;42564;37;216;1094;45846
2015-08-05 05:00:00;227;731;12;135;-2333;2755;572;42570;36;218;1282;46205
2015-08-05 06:00:00;227;718;12;135;-1201;2839;607;43561;65;217;1394;48574
2015-08-05 07:00:00;227;710;12;138;67;3190;857;44579;283;215;1353;51631
2015-08-05 08:00:00;227;742;12;139;556;3170;1152;45061;928;214;1166;53367
2015-08-05 09:00:00;227;754;12;139;859;3194;1232;45071;1867;214;819;54388
2015-08-05 10:00:00;227;734;12;139;500;3257;1264;44865;2704;214;877;54793
2015-08-05 11:00:00;227;698;12;139;660;3454;1332;44588;3267;215;1079;55671
2015-08-05 12:00:00;227;712;12;139;1020;3465;1355;43975;3578;218;1179;55880
2015-08-05 13:00:00;227;716;12;139;1443;3343;1271;43513;3718;218;1163;55763
2015-08-05 14:00:00;227;714;12;138;1033;3059;1172;43572;3705;218;1189;55039
2015-08-05 15:00:00;227;714;12;138;632;3158;1034;43370;3497;218;1344;54344
2015-08-05 16:00:00;227;714;12;139;443;3353;1145;43374;3091;218;1515;54231
2015-08-05 17:00:00;227;716;12;138;756;3542;1369;43372;2418;220;1600;54370
2015-08-05 18:00:00;227;717;12;140;983;3754;1821;43647;1597;222;1656;54776
2015-08-05 19:00:00;227;716;12;139;1895;3830;2401;43570;735;222;1538;55285
2015-08-05 20:00:00;227;722;12;140;1055;3553;1661;43571;203;213;1403;52760
2015-08-05 21:00:00;227;722;12;139;1008;3383;1613;43711;40;208;1460;52523
2015-08-05 22:00:00;227;715;12;139;1461;3330;1560;43907;29;210;1385;52975
2015-08-05 23:00:00;227;719;12;138;1056;3224;1233;43783;26;212;1447;52077
2015-08-06 00:00:00;227;719;12;139;-509;2871;963;43473;25;212;1420;49552
2015-08-06 01:00:00;227;720;12;138;-1914;2592;470;43706;27;210;1335;47523
2015-08-06 02:00:00;227;720;12;138;-2182;2555;394;42952;26;208;1317;46367
2015-08-06 03:00:00;227;706;12;136;-2285;2643;582;42706;27;205;1257;46216
2015-08-06 04:00:00;227;704;12;136;-2351;2631;783;42734;30;206;1209;46321
2015-08-06 05:00:00;227;694;12;136;-2281;2632;982;43060;28;210;1204;46904
2015-08-06 06:00:00;227;707;12;137;-1867;2735;1177;43891;50;212;1304;48585
2015-08-06 07:00:00;227;707;12;139;-602;3145;1180;43966;243;212;1389;50618
2015-08-06 08:00:00;227;717;12;140;2;3265;1155;43911;794;211;1131;51565
2015-08-06 09:00:00;226;721;12;151;735;3261;1656;44400;1597;210;1078;54047
2015-08-06 10:00:00;226;718;12;191;763;3326;2000;44758;2332;208;1150;55684
2015-08-06 11:00:00;226;714;12;215;454;3230;1358;44737;2922;203;1113;55184
2015-08-06 12:00:00;227;718;12;231;554;3167;1304;43972;3358;205;1071;54819
2015-08-06 13:00:00;227;707;12;164;702;3106;1369;43385;3638;207;1084;54601
2015-08-06 14:00:00;227;710;12;151;580;2979;1361;42874;3645;207;1104;53850
2015-08-06 15:00:00;227;684;12;153;708;2999;1263;43848;3489;209;993;54585
2015-08-06 16:00:00;227;713;12;151;376;3268;949;43592;3066;210;852;53416
2015-08-06 17:00:00;227;722;12;152;580;3358;1148;44344;2455;212;794;54004
2015-08-06 18:00:00;227;720;12;153;1420;3557;1565;44970;1646;213;793;55276
2015-08-06 19:00:00;227;720;12;152;1946;3573;1844;45220;773;218;815;55500
2015-08-06 20:00:00;227;722;12;152;1384;3403;1837;45089;205;221;906;54158
2015-08-06 21:00:00;227;721;12;152;1154;3262;1582;44979;42;223;1180;53534
2015-08-06 22:00:00;227;721;12;152;1290;3393;1863;44883;32;224;1502;54299
2015-08-06 23:00:00;226;721;12;152;680;3220;1600;44848;23;226;1620;53328
2015-08-07 00:00:00;227;713;12;152;-854;2854;1001;44016;26;225;1717;50089
2015-08-07 01:00:00;227;710;12;152;-2167;2527;903;43730;27;226;1626;47973
2015-08-07 02:00:00;227;708;12;151;-2461;2441;896;43481;28;227;1607;47317
2015-08-07 03:00:00;227;692;12;152;-2546;2432;605;43069;28;226;1730;46627
2015-08-07 04:00:00;227;616;12;152;-2421;2513;492;43583;29;226;1679;47108
2015-08-07 05:00:00;227;603;12;151;-2090;2676;605;43881;28;226;1467;47786
2015-08-07 06:00:00;227;598;12;152;-1151;2995;1018;44484;50;226;1247;49858
2015-08-07 07:00:00;227;614;12;154;-169;3357;1215;45242;254;226;1167;52299
2015-08-07 08:00:00;227;602;12;153;1161;3395;1569;45372;830;224;866;54411
2015-08-07 09:00:00;227;605;12;153;1988;3382;1854;45433;1635;219;729;56237
2015-08-07 10:00:00;227;600;12;152;1807;3408;1967;45405;2328;218;718;56842
2015-08-07 11:00:00;227;608;12;152;1859;3409;1845;45484;2911;219;641;57367
2015-08-07 12:00:00;227;634;12;151;1545;3362;1600;45207;3291;216;617;56862
2015-08-07 13:00:00;227;664;12;151;1288;3304;1531;44913;3391;214;684;56379
2015-08-07 14:00:00;227;657;12;152;1255;2919;1232;44896;3319;215;752;55636
2015-08-07 15:00:00;227;650;12;152;1243;2823;1041;44956;3139;221;849;55313
2015-08-07 16:00:00;227;643;12;153;780;2852;1163;44896;2712;211;1019;54668
2015-08-07 17:00:00;227;650;12;152;491;3186;1120;44659;2048;215;1307;54067
2015-08-07 18:00:00;227;607;12;152;586;3619;1467;44758;1312;216;1623;54579
2015-08-07 19:00:00;227;601;12;152;728;3662;1549;45078;598;216;2085;54908
2015-08-07 20:00:00;227;598;12;153;661;3532;1793;44993;167;218;1981;54335
2015-08-07 21:00:00;227;606;12;152;684;3396;1409;44936;42;216;1978;53658
2015-08-07 22:00:00;227;609;12;153;1337;3303;1853;44919;32;216;1831;54492
2015-08-07 23:00:00;227;594;12;153;1014;3213;1763;44447;25;218;1789;53455
2015-08-08 00:00:00;227;583;13;159;187;3041;1334;43301;27;218;1707;50797
2015-08-08 01:00:00;227;579;13;159;-226;2827;656;41525;26;216;1599;47601
2015-08-08 02:00:00;225;615;13;159;-413;2693;511;40876;26;218;1497;46420
2015-08-08 03:00:00;225;677;13;159;-1091;2558;492;39846;23;221;1439;44562
2015-08-08 04:00:00;222;671;13;156;-1799;2517;519;39497;26;220;1509;43551
2015-08-08 05:00:00;223;651;13;156;-1960;2529;511;39358;28;221;1457;43187
2015-08-08 06:00:00;223;663;13;156;-1245;2712;567;40090;45;221;1275;44720
2015-08-08 07:00:00;223;660;13;156;-167;2953;704;40694;215;221;1115;46787
2015-08-08 08:00:00;224;660;13;158;-6;2958;777;42336;652;222;1022;49016
2015-08-08 09:00:00;223;677;13;159;280;2918;872;43347;1209;221;936;50855
2015-08-08 10:00:00;224;681;13;159;235;2816;712;43421;1688;219;890;51058
2015-08-08 11:00:00;224;671;13;160;117;2764;793;43582;1963;216;973;51476
2015-08-08 12:00:00;224;685;13;159;-197;2828;887;43403;2109;216;1027;51354
2015-08-08 13:00:00;224;687;13;159;-895;2668;837;42560;2195;216;1164;49828
2015-08-08 14:00:00;224;665;13;159;-1390;2588;912;42581;2179;216;1229;49376
2015-08-08 15:00:00;224;677;13;160;-1671;2571;997;42042;2011;217;1345;48586
2015-08-08 16:00:00;224;690;13;159;-1683;2611;803;42200;1676;215;1496;48404
2015-08-08 17:00:00;224;707;13;159;-721;2770;814;43057;1291;217;1473;50004
2015-08-08 18:00:00;224;711;13;160;82;3009;982;43891;828;218;1484;51602
2015-08-08 19:00:00;222;702;13;159;144;3190;1078;43762;388;218;1712;51588
2015-08-08 20:00:00;223;722;13;159;23;3172;870;43746;123;216;1692;50959
2015-08-08 21:00:00;224;720;13;159;209;3107;761;43959;38;215;1653;51058
2015-08-08 22:00:00;224;719;13;159;1118;3078;1123;44143;33;216;1850;52676
2015-08-08 23:00:00;224;723;13;159;1513;3032;996;43780;27;218;1959;52644
2015-08-09 00:00:00;223;724;13;152;42;2813;710;41749;28;221;1998;48673
2015-08-09 01:00:00;224;723;13;150;-370;2710;529;39352;28;220;1915;45494
2015-08-09 02:00:00;223;714;13;148;-392;2633;460;38463;26;220;1885;44393
2015-08-09 03:00:00;224;719;13;149;-1235;2559;461;38071;28;221;1904;43114
2015-08-09 04:00:00;224;720;13;150;-2020;2438;413;38403;27;221;1955;42544
2015-08-09 05:00:00;224;717;13;151;-2125;2474;240;38076;27;222;1909;41928
2015-08-09 06:00:00;219;718;13;151;-2114;2546;246;37571;39;224;1685;41298
2015-08-09 07:00:00;211;720;13;152;-1950;2642;527;36625;180;224;1464;40808
2015-08-09 08:00:00;211;722;13;151;-1081;2709;533;37070;568;222;1446;42564
2015-08-09 09:00:00;211;723;13;149;-322;2835;655;37686;1136;220;1394;44700
2015-08-09 10:00:00;213;722;13;150;-97;2823;730;38943;1685;219;1381;46782
2015-08-09 11:00:00;218;720;13;152;41;2909;776;39210;2104;216;1166;47525
2015-08-09 12:00:00;223;721;13;152;504;2939;722;39167;2301;214;1104;48060
2015-08-09 13:00:00;224;723;13;152;-691;2757;719;37722;2396;216;1032;45263
2015-08-09 14:00:00;224;652;13;152;-1483;2660;597;38343;2375;218;1033;44784
2015-08-09 15:00:00;224;605;13;149;-1027;2647;476;37847;2282;216;1111;44543
2015-08-09 16:00:00;224;620;13;149;-494;2732;398;38433;2039;211;1220;45545
2015-08-09 17:00:00;224;609;13;150;-474;2790;700;40428;1686;211;1262;47599
2015-08-09 18:00:00;224;609;13;148;-127;3011;793;41428;1102;212;1304;48717
2015-08-09 19:00:00;224;717;13;149;350;3066;846;42202;545;212;1428;49752
2015-08-09 20:00:00;224;723;13;149;278;3227;883;42758;165;214;1432;50066
2015-08-09 21:00:00;224;720;13;148;453;3326;918;42752;42;215;1387;50198
2015-08-09 22:00:00;224;724;13;148;1010;3319;1220;43100;38;215;1461;51472
2015-08-09 23:00:00;224;723;13;148;491;3037;1239;43193;33;217;1531;50849
2015-08-10 00:00:00;219;722;13;146;-335;2932;578;42203;26;218;1529;48251
2015-08-10 01:00:00;214;722;13;145;-820;3012;413;40989;28;214;1565;46495
2015-08-10 02:00:00;212;724;13;146;-1116;3038;396;41003;27;213;1662;46318
2015-08-10 03:00:00;211;721;13;150;-1681;3013;277;40731;26;214;1717;45392
2015-08-10 04:00:00;214;720;13;150;-2144;2926;262;40546;26;216;1697;44626
2015-08-10 05:00:00;224;722;13;149;-1470;2999;327;40913;25;217;1580;45699
2015-08-10 06:00:00;224;722;13;148;-764;3184;503;41712;39;214;1575;47570
2015-08-10 07:00:00;224;720;13;150;-479;3392;634;42891;191;217;1690;49643
2015-08-10 08:00:00;224;730;13;150;97;3638;845;44349;667;217;1513;52443
2015-08-10 09:00:00;224;731;13;150;966;3698;940;44851;1403;216;1307;54499
2015-08-10 10:00:00;225;731;13;151;717;3760;1035;44617;2114;211;1244;54818
2015-08-10 11:00:00;225;731;13;150;696;3928;1117;44498;2693;204;1200;55455
2015-08-10 12:00:00;225;733;13;150;419;3757;1180;44468;3099;208;1165;55417
2015-08-10 13:00:00;225;731;13;150;512;3650;1096;44225;3254;207;1116;55179
2015-08-10 14:00:00;225;724;13;150;475;3612;937;44043;3200;207;1086;54672
2015-08-10 15:00:00;225;722;13;151;910;3675;822;43866;3003;212;1034;54633
2015-08-10 16:00:00;225;714;13;152;917;3696;868;43851;2621;212;964;54233
2015-08-10 17:00:00;225;704;13;152;1522;3709;1305;44106;2127;202;943;55008
2015-08-10 18:00:00;225;705;13;150;1802;4015;1357;43722;1424;205;1006;54624
2015-08-10 19:00:00;225;706;13;150;2159;4018;1434;43787;660;206;982;54340
2015-08-10 20:00:00;226;707;13;151;1293;3983;1384;43681;171;208;940;52757
2015-08-10 21:00:00;227;704;13;150;840;3958;1238;43658;38;211;1008;52045
2015-08-10 22:00:00;227;705;13;150;1403;3987;1418;44410;32;211;1079;53635
2015-08-10 23:00:00;227;698;13;150;548;3889;1238;44113;25;210;1146;52257
2015-08-11 00:00:00;225;696;13;150;-556;3604;757;43030;26;208;1163;49316
2015-08-11 01:00:00;227;695;13;150;-1279;3489;735;42540;28;206;1098;47902
2015-08-11 02:00:00;227;693;13;150;-1801;3496;579;42678;28;206;1003;47272
2015-08-11 03:00:00;227;692;13;148;-2203;3515;637;42110;29;208;975;46351
2015-08-11 04:00:00;227;694;13;149;-2405;3440;674;42034;39;207;935;46007
2015-08-11 05:00:00;227;695;13;148;-2731;3477;854;42925;27;205;965;46805
2015-08-11 06:00:00;227;697;13;149;-1824;3421;965;44254;38;203;996;49139
2015-08-11 07:00:00;227;695;13;151;-519;3453;848;44598;218;204;994;50882
2015-08-11 08:00:00;225;697;13;151;523;3615;1456;45111;769;204;883;53647
2015-08-11 09:00:00;227;702;13;151;1410;3744;1613;45098;1583;204;775;55520
2015-08-11 10:00:00;226;678;13;150;1159;3933;1529;44905;2400;203;737;55933
2015-08-11 11:00:00;226;667;13;150;1177;3936;1487;44840;3012;214;763;56485
2015-08-11 12:00:00;227;671;13;151;1092;3910;1545;44842;3403;220;741;56815
2015-08-11 13:00:00;227;657;13;149;755;3561;1148;44636;3519;220;796;55681
2015-08-11 14:00:00;227;656;13;149;548;3452;1134;44758;3430;222;890;55479
2015-08-11 15:00:00;227;664;13;149;195;3535;1120;44459;3205;221;976;54764
2015-08-11 16:00:00;226;664;13;150;531;3514;857;44560;2768;204;1128;54615
2015-08-11 17:00:00;225;646;13;150;798;3564;1379;44574;2113;206;1286;54954
2015-08-11 18:00:00;223;655;13;151;1272;3933;1560;44727;1357;209;1376;55476
2015-08-11 19:00:00;222;658;13;151;1707;3990;1714;44805;602;209;1473;55544
2015-08-11 20:00:00;220;674;13;151;1295;3870;1264;44601;149;222;1734;54193
2015-08-11 21:00:00;224;679;13;150;545;3705;1036;44995;41;220;2234;53842
2015-08-11 22:00:00;227;689;13;150;1250;3891;1018;44911;35;220;2537;54941
2015-08-11 23:00:00;227;670;13;150;680;3918;997;44712;31;223;2638;54259
2015-08-12 00:00:00;227;652;13;150;-742;3566;804;43509;31;226;2375;50811
2015-08-12 01:00:00;227;614;13;150;-2073;3366;740;43450;31;233;2196;48947
2015-08-12 02:00:00;227;591;13;150;-1841;3315;830;43457;30;238;2009;49019
2015-08-12 03:00:00;227;584;13;148;-2474;3222;457;43098;31;236;1971;47513
2015-08-12 04:00:00;227;595;13;148;-2327;3187;444;42707;30;235;1906;47165
2015-08-12 05:00:00;227;603;13;148;-2372;3164;468;43315;30;236;1852;47684
2015-08-12 06:00:00;227;585;13;150;-1900;3165;830;44171;43;236;1821;49341
2015-08-12 07:00:00;227;593;13;151;-1204;3300;877;44269;221;234;1823;50504
2015-08-12 08:00:00;227;591;13;151;147;3559;965;45008;763;227;1584;53235
2015-08-12 09:00:00;227;600;13;149;1075;3601;1087;45102;1584;218;1269;54925
2015-08-12 10:00:00;226;614;13;150;1333;3678;1350;45414;2458;214;1111;56561
2015-08-12 11:00:00;227;634;13;151;1349;3825;1640;45451;3159;218;1042;57709
2015-08-12 12:00:00;227;613;13;151;1345;3719;1835;45452;3537;224;1138;58254
2015-08-12 13:00:00;226;633;13;151;740;3710;1422;45020;3653;233;1272;57073
